	element	sub_ids	regions	elm_type	stroke	freq2	count2	dep2
5204	潛	⿰氵朁	GHTJKPV		15	31404.8	1	('潛', '𲊏', '𲊐')
5205	膚	⿸虍胃	GHTJKP		15	31179.4	1	('膚', '𤮣', '𦢚', '𦢚', '𧀴', '𫻖', '𬉜', '𬬚', '𬮗', '𰊼', '𰕘', '𰪠', '𨟭')
5206	導	⿱道寸	GHTJKPV		15	31100.0	1	('導', '𠐵')
5207	談	⿰訁炎	GHTJKPV		15	30128.6	1	('談', '𡃘')
5208	線	⿰糹泉	GHTV		15	29818.1	1	('線', '𦌶')
5209	線	⿰糸泉	JKP		15	29818.1	1	('線', '𦌶')
5210	听	⿰口斤	GHTJKPV		7	319040.5	1	('听', '厛', '𠳇', '𥺐', '𱟺')
5211	冰	⿰冫水	GHTJKPV		6	96837.0	1	('冰', '栤', '𢬄', '𣑏', '𥒜', '𦀋', '𦚝', '𦚝', '𨀰', '𨋲', '𭜯')
5212	命	⿱{88}叩	GHTJKPV		8	201930.3	1	('命', '掵', '椧', '㥐', '𠊈', '𠵴', '𡇳', '𥮡', '𦁸', '𦅫', '𨉟', '𩸍', '𪂤', '𪵍', '𫾽', '𬍱', '𬔣', '𬫦', '𭝕', '𭰷')
5213	变	⿱𰁜又	GHM		8	186026.2	1	('变', '𡍣', '𣷷', '𤊰', '𫑆', '𫶄', '𫽕', '𱭝')
5214	圪	⿰土乞	GHTJK		6	79.8	1	('圪', '𬦬')
5215	確	⿰石隺	GHTJKPV		15	48365.2	1	('確', '𡃜', '𮣞')
5216	調	⿰訁周	GHTJKPV		15	45342.7	1	('調', '𢸛', '𤂂', '𥶏', '𧞴', '𭌄')
5217	衝	⿲彳重亍	GHTJKPV		15	43591.4	1	('衝', '𧁬')
5218	儀	⿰亻義	GHTJKPV		15	43472.3	1	('儀', '𱱾')
5219	險	⿰阝僉	GHTJKPV		15	40391.9	1	('險', '𧂹', '𰟸', '𱕤')
5220	彈	⿰弓單	GHTJKPV		15	35436.1	1	('彈', '𤻾', '𱡊')
5221	穀	⿰𥞤殳	GHTKP		15	33332.2	1	('穀', '瀔', '𣫉', '𣫪', '𥵠', '𦾫', '𧂣', '𧞒', '𩁡', '𪇗', '𭬨')
5222	簟	⿱𥫗⿱覀早	J		18	311.5	1	('簟', '㶘')
5223	鏌	⿰釒莫	GHTJKPV		18	272.7	1	('鏌', '𮣔')
5224	鬩	⿵鬥兒	GHTJKPV		18	259.4	1	('鬩', '𤄎', '𩰕')
5225	罈	⿰缶覃	GHTK		18	201.9	1	('罈', '𰉊')
5226	囝	⿴囗子	GHTJKP		6	188.9	1	('囝', '𣳲')
5227	伇	⿰亻殳	GTP		6	167.4	1	('伇', '𥆉', '𩳇', '𪨍')
5228	汋	⿰氵勺	GHTKP		6	153.4	1	('汋', '𠡑')
5229	汋	⿰氵⿹勹一	J		6	153.4	1	('汋', '𠡑')
5230	𢀛	⿱工口	G		6	141.4	1	('𢀛', '滘', '滘', '𠟗', '𠟗', '𡧱', '𣣔', '𣽃', '𦗯', '𨅧', '𨊗', '𨼧', '𪒧', '𭧬', '𱩷', '𲆕', '𡓛', '𢾒', '𦎩', '𧛪')
5231	弜	⿰弓弓	GTJ		6	139.4	1	('弜', '㢲', '㢸', '𠱳', '𠸇', '𢐀', '𢐈', '𢐑', '𢐘', '𢐜', '𢐭', '𢑅', '𤙗', '𥋡', '𦭲', '𧙭', '𩰲', '𫳆', '𫸺', '\U0002ec78')
5232	奼	⿰女乇	GHTJKP		6	135.4	1	('奼', '䒲', '𮣭')
5233	㢟	⿺廴{117}	G		6	125.5	1	('㢟', '𥆊', '𥒔', '𦚺', '𦚺')
5234	㢟	⿺廴止	T		6	125.5	1	('㢟', '𥆊', '𥒔', '𦚺', '𦚺')
5235	伢	⿰亻牙	GHT		6	90.1	1	('伢', '𦭿')
5236	芌	⿱艹亏	GTV		6	83.6	1	('芌', '𧨄', '𨧈', '𨹯')
5237	𠂬	⿸𠂆巴	GT		6	83.6	1	('𠂬', '㛂', '𠈊', '𠪻', '𡭍', '𢫷', '𥑽', '𦓙', '𦛐', '𦛐', '𩒒', '𩷁', '𰘋')
5238	些	⿱此二	GHTJKPV		8	179527.7	1	('些', '㾚', '𠉃', '𢧲', '𣒄', '𨧥', '𭈐', '𰓿', '𱸈', '𱺤')
5239	份	⿰亻分	GHTJKPV		6	57729.1	1	('份', '𦮪', '𪫱')
5240	没	⿰氵殳	GTJP		7	635935.8	1	('没', '莈', '𧋶', '𩃁', '𪶟', '𪷔', '𬇮', '𬉐', '𬏱', '𭴱', '𮔓')
5241	还	⿺辶不	GTP		7	338906.4	1	('还', '𭈮', '𰲿', '𲈂')
5242	樣	⿰木羕	GHTJKPV		15	345670.2	1	('樣', '𧁒')
5243	德	⿰彳𢛳	GHTJKPV		15	173673.3	1	('德', '𥌩', '𪢝', '𮕏', '𰔹', '𱤰')
5244	餘	⿰飠余	GHTPV		15	107733.7	1	('餘', '𧃋', '𬉣', '𮣧')
5245	餘	⿰𩙿余	JK		15	107733.7	1	('餘', '𧃋', '𬉣', '𮣧')
5246	影	⿰景彡	GHTJKPV		15	87591.0	1	('影', '𡂵', '𤂖', '𥶩')
5247	論	⿰訁侖	GHTJKPV		15	87325.8	1	('論', '𡃝', '𫤍', '𫩎', '𫾗', '𬣎')
5248	劍	⿰僉刂	GHTJKPV		15	83833.2	1	('劍', '𠐘', '𡃍', '𣋽', '𤑯', '𤢾', '𧁴', '𱐧')
5249	题	⿺是页	G		15	82114.6	1	('题', '𰨖')
5250	請	⿰訁青	GHTJV		15	70145.2	1	('請', '𡃑')
5251	請	⿰訁靑	KP		15	70145.2	1	('請', '𡃑')
5252	樓	⿰木婁	GHTJKPV		15	68934.0	1	('樓', '𭋶', '𮓍')
5253	髮	⿱髟犮	GHTJKP		15	65993.2	1	('髮', '𧸻', '𬟂')
5254	遲	⿺辶犀	GHTJKPV		15	65675.4	1	('遲', '䆈', '𡂙', '𢹌', '𥽩', '𧞽', '𧭟', '𫮼', '𭬱', '𮉙', '𮉙', '𲆎')
5255	敵	⿰啇攵	GHTJKPV		15	60574.4	1	('敵', '𡒱', '𢸑', '𧁱', '𭟗', '𰅇', '𰉂')
5256	誰	⿰訁隹	GHTJKPV		15	59588.3	1	('誰', '䜃', '𧀣', '𩽀', '𪇻', '𰟳', '𬟤', '𬟤')
5257	震	⿱雨辰	GHTJKPV		15	51218.2	1	('震', '𢤟', '𢸍', '𤂪', '𨯂', '𭩒', '\U0002ee23')
5258	蔧	⿱艹彗	GHTJKP		14	13.9	1	('蔧', '𤑒')
5259	馼	⿰馬文	GHTJKP		14	13.9	1	('馼', '𨷜')
5260	𧇃	⿸虍林	GT		14	13.9	1	('𧇃', '虨', '𨞹')
5261	綮	⿱𢼄糸	GHP		14	12.066666666666668	1	('綮', '𭳆')
5262	綮	⿱⿰戶攵糸	TK		14	12.066666666666668	1	('綮', '𭳆')
5263	綮	⿱⿰戸攵糸	J		14	12.066666666666668	1	('綮', '𭳆')
5264	膋	⿱𤇾⺝	GHKP		14	9.299999999999999	1	('膋', '𫋥')
5265	膋	⿱𤇾⺼	T		14	9.299999999999999	1	('膋', '𫋥')
5266	膋	⿱𤇾月	J		14	9.299999999999999	1	('膋', '𫋥')
5267	箆	⿳𥫗𠔿比	GTJK		14	6.95	1	('箆', '𣝳')
5268	箆	⿳𥫗𦉪比	P		14	6.95	1	('箆', '𣝳')
5269	閰	⿵門臼	GHTK		14	6.95	1	('閰', '𭢶')
5270	閰	⿵門𦥑	P		14	6.95	1	('閰', '𭢶')
5271	勫	⿰番力	GHTKP		14	1.9	1	('勫', '𡫘')
5272	㕑	⿸厂尌	GHTP		14	1.5	1	('㕑', '櫉', '𢅥', '𢣵', '𨆼')
5273	勭	⿰童力	GT		14	0.4	1	('勭', '𢣛')
5274	箅	⿱𥫗畀	GHTK		14	15.9	1	('箅', '𤀥')
5275	箅	⿱𥫗𢌿	P		14	15.9	1	('箅', '𤀥')
5276	㗬	⿱𫩠多	GTKP		14	13.9	1	('㗬', '𡗑')
5277	㼲	⿰耎瓦	GTP		14	13.9	1	('㼲', '𡁓', '𢣓', '𣝚', '𤐱', '𤮵', '𦾳', '𧓐', '𧞕', '𧭌', '𩆣', '𩼭')
5278	䁔	⿰目爰	GTKP		14	13.9	1	('䁔', '𤀣')
5279	䓢	⿱艹固	GT		14	13.9	1	('䓢', '𣾟')
5280	䛟	⿰訁夾	GTP		14	13.9	1	('䛟', '䕛')
5281	䛣	⿰訁甹	GTP		14	13.9	1	('䛣', '𠏬', '𢖊')
5282	䯉	⿰骨欠	GTP		14	13.9	1	('䯉', '𡁌')
5283	䰟	⿱云鬼	GT		14	13.9	1	('䰟', '𢣒', '𣝂')
5284	僞	⿰亻爲	GTJKP		14	13.9	1	('僞', '𧓯')
5285	皷	⿰壴皮	GHTJKP		14	13.9	1	('皷', '𡒡', '𡒢', '𣦩', '𥀷', '𥀻', '𥀼', '𥀽', '𥀾', '𥌒', '𥖫', '𩟚', '𪇞', '𪔏', '𫓖', '𬥪', '𭽸', '𮆟', '𮮨', '𮮫')
5286	稫	⿰禾畐	GHTJKP		14	13.9	1	('稫', '𤐧', '𤐸', '𦿁')
5287	蓸	⿱艹曹	GHT		14	13.9	1	('蓸', '𦿩')
5288	蔄	⿱艹問	GHT		14	13.9	1	('蔄', '𢤘', '𧃪')
5289	蔍	⿱艹鹿	GHTKP		14	13.9	1	('蔍', '𣞓')
5290	䆫	⿱穴怱	G		14	20.9	1	('䆫', '𠏨', '𫆒')
5291	帅	⿰{49}巾	G		5	27183.1	1	('帅', '𱟯')
5292	䆫	⿱⿱宀儿怱	TKP		14	20.9	1	('䆫', '𠏨', '𫆒')
5293	緂	⿰糹炎	GHT		14	20.9	1	('緂', '𠫈', '𦌪')
5294	緂	⿰糸炎	JKP		14	20.9	1	('緂', '𠫈', '𦌪')
5295	蓴	⿱艹專	GHT		14	20.9	1	('蓴', '𭳚')
5296	蓴	⿱艹⿱叀寸	JKP		14	20.9	1	('蓴', '𭳚')
5297	緑	⿰糹录	GT		14	19.3	1	('緑', '𡂎', '𣝵', '𤀼', '𦾯')
5298	緑	⿰糸录	JP		14	19.3	1	('緑', '𡂎', '𣝵', '𤀼', '𦾯')
5299	様	⿰木⿻兰氺	GJ		14	18.933333333333334	1	('様', '𱕇')
5300	様	⿰木⿱𦍌⿴{11}亅	T		14	18.933333333333334	1	('様', '𱕇')
5301	様	⿰木𣴎	P		14	18.933333333333334	1	('様', '𱕇')
5302	榫	⿰木隼	GHTJKP		14	18.9	1	('榫', '𠓼')
5303	窨	⿱穴音	G		14	16.65	1	('窨', '噾')
5304	窨	⿱⿱宀儿音	HTKP		14	16.65	1	('窨', '噾')
5305	嗻	⿰口庶	GHTK		14	16.3	1	('嗻', '𮟛')
5306	鵙	⿰貝鳥	GHTJKP		18	111.6	1	('鵙', '𧄞')
5307	繘	⿰糹矞	GHTV		18	104.6	1	('繘', '𦇹')
5308	繘	⿰糸矞	JKP		18	104.6	1	('繘', '𦇹')
5309	擸	⿰扌巤	GHTPV		18	98.6	1	('擸', '𫬶')
5310	鼀	⿱{114}黽	G		18	97.6	1	('鼀', '𣤶', '𥩋', '𥩋')
5311	鼀	⿱圥黽	HTKP		18	97.6	1	('鼀', '𣤶', '𥩋', '𥩋')
5312	饁	⿰飠盍	GHTP		18	90.65	1	('饁', '𧅔')
5313	饁	⿰𩙿盍	JK		18	90.65	1	('饁', '𧅔')
5314	檽	⿰木需	GHTJK		18	83.7	1	('檽', '𧄨')
5315	礜	⿱與石	GHTJKP		18	83.7	1	('礜', '𥗵')
5316	甖	⿱賏瓦	GHTJKP		18	69.7	1	('甖', '𭼹')
5317	藚	⿱艹賣	GTKP		18	69.7	1	('藚', '𧅎', '𧅎')
5318	藚	⿱艹𧶠	HJ		18	69.7	1	('藚', '𧅎', '𧅎')
5319	稭	⿰禾皆	GHTJKP		14	27.9	1	('稭', '𱾰')
5320	緐	⿰每系	GHTU		14	27.9	1	('緐', '𦾴', '𬉯', '𧄫', '𧄫')
5321	䅥	⿰禾曷	GTJP		14	27.8	1	('䅥', '藒')
5322	麌	⿸鹿吴	G		18	27.900000000000002	1	('麌', '𰉋')
5323	麌	⿸鹿吳	HTP		18	27.900000000000002	1	('麌', '𰉋')
5324	闪	⿵门人	G		5	35421.6	1	('闪', '𤇄', '𰓔', '𰛛', '𰿳')
5325	仙	⿰亻山	GHTJKPV		5	35322.7	1	('仙', '苮', '𣳈', '𥬍', '𬏣')
5326	畼	⿰田昜	GTJKP		14	41.8	1	('畼', '𧀄')
5327	蓲	⿱艹區	GHTJKP		14	41.8	1	('蓲', '櫙', '𤁮')
5328	鈭	⿱此金	GHT		14	41.8	1	('鈭', '\U0002ec10')
5329	甍	⿳⿱艹罒冖瓦	GJKPV		14	38.46666666666667	1	('甍', '𣞑', '𥌯', '𧂛', '𭳡', '𲋍')
5330	甍	⿳⿱卝罒冖瓦	HT		14	38.46666666666667	1	('甍', '𣞑', '𥌯', '𧂛', '𭳡', '𲋍')
5331	甍	⿳𦭝冖瓦	X		14	38.46666666666667	1	('甍', '𣞑', '𥌯', '𧂛', '𭳡', '𲋍')
5332	隣	⿰阝粦	GHTJKP		14	37.5	1	('隣', '𭌇', '𮒧', '𮟠', '𱘔')
5333	槅	⿰木鬲	GTJKP		14	28.4	1	('槅', '𥵰')
5334	歋	⿰虒欠	GHTKP		14	28.3	1	('歋', '擨', '𠐀', '𧓗')
5335	敳	⿰豈攵	GHT		14	27.9	1	('敳', '𫲈')
5336	牓	⿰片旁	GHTJKP		14	27.9	1	('牓', '𦾭')
5337	韞	⿰韋𥁕	HTJKP		18	118.45	1	('韞', '𧄧')
5338	廔	⿸广婁	GHTJKP		14	41.8	1	('廔', '𢷱')
5339	漮	⿰氵康	GHTKP		14	41.8	1	('漮', '𭾔')
5340	讨	⿰讠寸	G		5	31470.9	1	('讨', '𮙉')
5341	奶	⿰女乃	GHTJKPV		5	19375.2	1	('奶', '𣐨', '𪺫', '𫇵', '𰌓')
5342	冯	⿰冫马	G		5	17594.9	1	('冯', '𣳆', '𬦴', '\U0002ec09', '𱞎')
5343	𡯄	⿺尢力	GT		5	17124.4	1	('𡯄', '拋', '𣏫', '𤇉', '𦭋', '𦯏', '𧿢', '𨋛', '𰦮', '𠴋', '𤽵', '𦰖')
5344	汁	⿰氵十	GHTJKPV		5	14989.4	1	('汁', '𢩄', '𢩄')
5345	這	⿺辶言	GHTJKPV		10	822588.4	1	('這', '𢳘', '𤡖', '𥳅', '𬰊', '𰧟', '𰫎', '𰫲', '𲁁')
5346	伯	⿰亻白	GHTJKPV		7	352652.69999999995	1	('伯', '𠩡', '𢍑', '𣨔', '𣵁', '𦀪', '𦪥', '𦪥', '𦯉', '𦼑', '𦼑', '𦿛', '𦿛', '𦿛', '𧇚', '𧑲', '𧑲', '𨘐', '𨘐', '𨵁')
5347	曛	⿰日熏	GHTJKP		18	61.5	1	('曛', '𬟝')
5348	旛	⿰方⿱𠂉番	GHTJKPV		18	41.85	1	('旛', '𤄫')
5349	旛	⿸𭤨番	X		18	41.85	1	('旛', '𤄫')
5350	擥	⿱𰯲手	GHTJKP		18	41.8	1	('擥', '𱡏')
5351	繠	⿱惢糸	GHTKP		18	41.8	1	('繠', '𧄜')
5352	燹	⿱豩火	GHTJKP		18	37.5	1	('燹', '𨰖', '𨷹', '𩰟')
5353	鎣	⿱𤇾金	GHTJKP		18	28.6	1	('鎣', '灐')
5354	笑	⿱𥫗夭	GHTJKPV		10	309582.9	1	('笑', '㗛', '𡮜', '𢞖', '𢲑', '𣉧', '𧏣', '𧜕', '𫂪', '𫛎', '𫹠', '𬕓', '𭡻', '𮆂', '𱷻')
5355	宮	⿱宀呂	GHTJKP		10	274139.69999999995	1	('宮', '熍', '㴦', '䃔', '𠹒', '𢞏', '𢾮', '𣪯', '𤹜', '𦞨', '𦞨', '𦵡', '𧎡', '𨜳', '𩘎', '𫱜', '𫳓', '𱚍')
5356	训	⿰讠川	G		5	65586.3	1	('训', '𰥛')
5357	叶	⿰口十	GHTJKP		5	63579.0	1	('叶', '𭈍', '\U0002eda1', '𱳵')
5358	朢	⿱⿰臣月𡈼	HTJKP		14	74.39999999999999	1	('朢', '𧭅')
5359	朢	⿱⿰臣月壬	Z		14	74.39999999999999	1	('朢', '𧭅')
5360	寠	⿱宀婁	GHTJKPV		14	69.7	1	('寠', '𫐂')
5361	暯	⿰日莫	GHTKP		14	69.7	1	('暯', '𲊍')
5362	㺒	⿰犭翏	GTP		14	55.8	1	('㺒', '𥃃')
5363	榣	⿰木䍃	GHTK		14	55.8	1	('榣', '𣞿')
5364	榣	⿰木⿱爫缶	P		14	55.8	1	('榣', '𣞿')
5365	牄	⿰爿倉	GHTKP		14	55.8	1	('牄', '𱚚')
5366	磈	⿰石鬼	GHTJKP		14	55.8	1	('磈', '𡾖')
5367	馽	⿱馬中	GHTJKP		14	55.8	1	('馽', '𦌭', '𦌱', '𦍈', '𦍊')
5368	滷	⿰氵鹵	GHTJKP		14	49.4	1	('滷', '𤃯', '𬐻')
5369	箜	⿱𥫗空	GHTJKP		14	45.6	1	('箜', '𢷙', '𣝃')
5370	蟮	⿰虫善	GHTKP		18	21.5	1	('蟮', '𬠺')
5371	繙	⿰糹番	GHT		18	13.95	1	('繙', '𱿃')
5372	繙	⿰糸番	JKP		18	13.95	1	('繙', '𱿃')
5373	䇔	⿱吂⿲月立凡	GK		18	13.9	1	('䇔', '䌱', '䌱', '𢺆', '𨰊')
5374	和	⿰禾口	GHTJKPV		8	322932.9	1	('和', '俰', '啝', '惒', '萂', '𡞈', '𣷓', '𧇮', '𨨑', '𨨛', '𫓼', '𮠱')
5375	䇔	⿱吂⿲⺼立{10}	T		18	13.9	1	('䇔', '䌱', '䌱', '𢺆', '𨰊')
5376	䏈	⿰耳絲	GT		18	13.9	1	('䏈', '𪚀')
5377	䢯	⿺辶㷠	GTK		18	13.9	1	('䢯', '𧅊')
5378	奰	⿱𦋹大	GHTKP		18	13.9	1	('奰', '㶔', '㿙', '𤖤')
5379	璹	⿰𤣩壽	GHTJKP		18	13.9	1	('璹', '𨟢')
5380	簛	⿱𥫗斯	GHTJKP		18	13.9	1	('簛', '𮣬')
5381	鵓	⿰孛鳥	GHTJKP		18	8.1	1	('鵓', '𡅂')
5382	䭉	⿰飠⿱左⺝	GP		18	6.95	1	('䭉', '𡓷')
5383	起	⿺走己	GJKPV		10	227837.65	1	('起', '𠺬', '𤠳', '𧽇', '𧽈', '𫎼', '𬏌', '𬦗', '𭡳', '𮔸', '𲃐')
5384	起	⿺走巳	HT		10	227837.65	1	('起', '𠺬', '𤠳', '𧽇', '𧽈', '𫎼', '𬏌', '𬦗', '𭡳', '𮔸', '𲃐')
5385	样	⿰木羊	GHT		10	350282.8	1	('样', '𣉫', '𱓫', '𱸖', '𲆠')
5386	冲	⿰冫中	GHTJKP		6	90690.1	1	('冲', '\U0002ed8d', '𰄉', '𰄋', '𱖧')
5387	刚	⿰冈刂	G		6	85640.3	1	('刚', '𡱸', '𱭭')
5388	箑	⿱𥫗疌	GHTJKP		14	97.6	1	('箑', '𧲌', '𨘉')
5389	蓷	⿱艹推	GHTJKP		14	97.6	1	('蓷', '𦿕')
5390	䐜	⿰月真	G		14	88.33333333333333	1	('䐜', '𠆍')
5391	䐜	⿰⺼真	T		14	88.33333333333333	1	('䐜', '𠆍')
5392	䐜	⿰月眞	JKP		14	88.33333333333333	1	('䐜', '𠆍')
5393	蓻	⿱艹執	GHTPV		14	83.69999999999999	1	('蓻', '𤑔', '𬋖', '𭶢', '𮒛', '𮒸', '𭌵', '𲂀')
5394	蓻	⿱艹⿰幸丸	JK		14	83.69999999999999	1	('蓻', '𤑔', '𬋖', '𭶢', '𮒛', '𮒸', '𭌵', '𲂀')
5395	窬	⿱穴俞	G		14	78.925	1	('窬', '𤀨')
5396	窬	⿱⿱宀儿俞	HT		14	78.925	1	('窬', '𤀨')
5397	窬	⿱⿱宀儿兪	JK		14	78.925	1	('窬', '𤀨')
5398	窬	⿱⿱宀儿⿱⿵入一⿰⺝刂	P		14	78.925	1	('窬', '𤀨')
5399	朢	⿱⿰臣月王	G		14	74.39999999999999	1	('朢', '𧭅')
5400	麌	⿱鹿吳	JK		18	27.900000000000002	1	('麌', '𰉋')
5401	𩔊	⿰頁頁	GT		18	27.9	1	('𩔊', '顨', '𩕧', '𩖏')
5402	恶	⿱亚心	G		10	107589.2	1	('恶', '𪶮', '𫫇', '𭂿', '𭃀', '𭞔', '𭡵', '𰄗', '𰒜', '𰾪', '𱏀', '𱫯')
5403	被	⿰衤皮	GHTJKPV		10	210621.2	1	('被', '𫫢', '𬡩', '𬬣', '𭘴', '𭻭', '𭼤', '\U0002edae', '𰴅')
5404	候	⿲亻丨⿱{14}矢	GHTJKPV		10	173918.5	1	('候', '𤠣', '𥱌', '𦃺', '𩌖', '𩺟', '𬑟', '𬫺', '𭏑', '𭏒', '𮌧')
5405	破	⿰石皮	GHTJKPV		10	173444.2	1	('破', '㗞', '𥖑', '𥖓', '𥖓', '𥖕', '𥖕', '𥖖', '𥖺', '𫮒', '𬒧', '𬒧', '𭵤', '𰔓', '𰧅')
5406	埋	⿰土里	GHTJKPV		10	144775.4	1	('埋', '榸', '䨪', '𠹺', '𢆪', '𢲪', '𥕄', '𦄆', '𦷯', '𪤿', '𪰹', '𫡭', '𫮷', '𰳎', '𱝁', '𱧮', '𱼼', '𱿊')
5407	旧	⿰丨日	GTJKP		5	84567.6	1	('旧', '児', '焔', '焔', '陥', '㫪', '𠀥', '𠖚', '𠢎', '𠮘', '𡘨', '𣆨', '𣇃', '𣇑', '𣇑', '𣐤', '𣵥', '𥦇', '𥦇', '𦆊')
5408	摠	⿰扌悤	GHJKP		14	104.6	1	('摠', '䉥')
5409	摠	⿰扌⿱囪心	T		14	104.6	1	('摠', '䉥')
5410	䭉	⿰飠⿱左⺼	T		18	6.95	1	('䭉', '𡓷')
5411	竆	⿱穴躳	G		18	6.95	1	('竆', '𧅓')
5412	竆	⿱⿱宀儿躳	TJKP		18	6.95	1	('竆', '𧅓')
5413	鵣	⿰束鳥	GTJ		18	0.7	1	('鵣', '𬩯')
5414	始	⿰女台	GHTJKPV		8	410172.8	1	('始', '㗠', '㗠', '𠝔', '𡤓', '𡤔', '𤯯', '𦰯', '𪦲', '𰊀')
5415	使	⿰亻吏	GHTJKPV		8	349417.7	1	('使', '𠅚', '𣔤', '𣷱', '𦲺', '𧍅', '𧍇', '𧳡', '𩸲', '𪮈', '𫤄', '𭈓', '𮦙', '𰜇', '𱗆')
5416	实	⿱宀头	GHTP		8	330408.4	1	('实', '𰖓', '𱓐', '𲃭')
5417	件	⿰亻牛	GHTJKPV		6	90771.2	1	('件', '𠲟', '𡋚', '𣴓', '𤞗', '𪁃', '𪜓', '𫪿')
5418	鞁	⿰革皮	GHTJKP		14	111.6	1	('鞁', '𡣐', '𥌕')
5419	閃	⿵門人	GHTJKP		10	106264.79999999999	1	('閃', '熌', '閷', '閷', '閷', '㨛', '㴸', '䁡', '䠾', '𥡕', '𪬖', '𬿂', '𱢚')
5420	犯	⿰犭㔾	GHTJKPV		5	76634.4	1	('犯', '𠱍', '𣳜', '𮘋', '𰋡', '𰰰')
5421	記	⿰訁己	GHTJKPV		10	129736.9	1	('記', '䓽', '𣉸', '𥱬', '𪡴', '𫂮', '𫍕', '𭵮')
5422	病	⿸疒丙	GHTJKPV		10	110119.3	1	('病', '𤶮', '𤶯', '𤻓')
5423	刘	⿰文刂	GTJKP		6	82448.1	1	('刘', '𠡖', '𦀑', '𩗌', '𭇯', '𰂁', '𰇞', '𰑙', '𰰹', '𱃙')
5424	应	⿸广⿱𭕄一	G		7	259867.1	1	('应', '𬾖', '𭈉', '𭡆', '\U0002ee0d', '𰑦', '𰱊', '𱝌', '𱝏', '𱴉')
5425	汲	⿰氵及	GHTJKPV		6	3275.4	1	('汲', '𨦮', '𮡾', '𱒹')
5426	旭	⿺九日	GHTJKPV		6	3018.5	1	('旭', '𢬐', '𣑢', '𪺬', '𫀯', '𫘲', '𬲑', '𮎴', '𮡵', '𰪸')
5427	阪	⿰阝反	GHTJKP		6	2807.7	1	('阪', '𡋴')
5428	囡	⿴囗女	GHTJK		6	2542.7	1	('囡', '𥜫', '𦮗', '𱙏')
5429	祁	⿰礻阝	GHTU		6	2322.65	1	('祁', '𧌴', '𩷾', '𭈢')
5430	祁	⿰示阝	JKP		6	2322.65	1	('祁', '𧌴', '𩷾', '𭈢')
5431	伎	⿰亻支	GHTJKPV		6	2168.9	1	('伎', '𩛑')
5432	汜	⿰氵巳	GHTJKPV		6	2145.5	1	('汜', '𥒟')
5433	吒	⿰口乇	GHTJKPV		6	2126.8	1	('吒', '䆛', '䆛', '𤕔', '𤚧', '𪔘', '𬏨', '𬗍', '𬙳', '𭊼', '𭌐')
5434	伞	⿱𠆢⿻丷十	G		6	1485.4	1	('伞', '𮎘', '𮦎')
5435	芊	⿱艹千	GHTJKP		6	1345.1	1	('芊', '𥢟', '𬡙', '𬡚')
5436	關	⿵門𢇇	GHTJKPV		19	156092.7	1	('關', '𡅭', '𡤡', '𢺄', '𣠸')
5437	識	⿰訁戠	GHTJKPV		19	122061.9	1	('識', '𧄹')
5438	願	⿰原頁	GHTJKPV		19	74154.4	1	('願', '𡅪', '𢥧', '𩖒', '𫚆', '𭬻')
5439	辭	⿰𤔔辛	GHTJKPV		19	59984.4	1	('辭', '𫍗', '𮓑', '𲆋')
5440	懷	⿰忄褱	GHTJKPV		19	53825.0	1	('懷', '蘹', '𡅬')
5441	警	⿱敬言	GHTJKPV		19	40313.1	1	('警', '𫬺')
5442	辡	⿰辛辛	GTJKP		14	167.4	1	('辡', '𡁈', '𢣑', '𤀫', '𰁏', '𰺪')
5443	粽	⿰米宗	GHTJKP		14	163.4	1	('粽', '𣰤', '𪷯')
5444	榼	⿰木盍	GHTJKP		14	125.5	1	('榼', '𣝒')
5445	歴	⿸𠩵止	GHTJP		14	121.2	1	('歴', '𤁋', '𫌕', '𫾐', '𭬒', '𭼰', '𮒃', '𮝬', '𮣙', '𮦷', '𰙻')
5446	睾	⿱㇒睪	GHTJKP		14	119.3	1	('睾', '𦒢', '𨤟')
5447	戫	⿰有或	GHTJKP		14	111.6	1	('戫', '𭲼')
5448	榑	⿰木尃	GHTJKP		14	111.6	1	('榑', '𦼭')
5449	蔈	⿱艹票	GHTKP		14	111.6	1	('蔈', '𠠕')
5450	勸	⿰雚力	GHTJKPV		19	21672.8	1	('勸', '𠑧', '𡅳', '𣡒', '𤓘', '𪯄', '𱘜')
5451	鏡	⿰釒竟	GHTJKPV		19	21666.7	1	('鏡', '𰽔', '𰽔', '𰽔', '𰽔')
5452	簿	⿱𥫗溥	GHTJKPV		19	14462.4	1	('簿', '𦣈', '𦣈', '𪚈', '𭬾', '𰋅')
5453	佢	⿰亻巨	GHT		6	1201390.0	1	('佢', '𠳔')
5454	陵	⿰阝夌	GHTJKPV		10	64249.5	1	('陵', '䉄', '䔖', '𠻱', '𡏹', '𡺿', '𡻴', '𢁋', '𨫭', '𪅋')
5455	酒	⿰氵酉	GHTJKPV		10	93233.9	1	('酒', '鿐', '䲤', '𤄍', '𦵩', '𫇓', '𬜂', '𭳒', '𲆾')
5456	特	⿰牜寺	GHTJKPV		10	92340.1	1	('特', '𧎬', '𬃿', '𬌣', '𭉪')
